account_id,first_name,last_name,birth_date,gender,initial_balance,client_addr,create_date,frequency,bank_id,branch_addr,SAR,alert_id,ip_address,pageRank,hiddenLink,blackHole,Anomaly Score,pageRank_z,hiddenLink_z,blackHole_z,hawalaRanking
2351,Carrie,Stone,5/24/1983,Female,19055.95,60,02-08-2009,Monthly,EF,60,False,,85.73.246.46,4.39e-05,0.0,0.0,0.6672417521476746,-0.330841177147181,-0.2090397859759599,-0.1489649172077657,-0.22961529344363554
2352,Douglas,Sellers,5/15/1972,Male,9027.21,14,2/16/2011,Monthly,YZ,14,False,,34.164.96.44,4.18e-05,0.0,0.0,0.7240314483642578,-0.3347374438904349,-0.2090397859759599,-0.1489649172077657,-0.23091404902472015
2353,Frank,Harrison,5/21/1981,Male,20597.97,33,4/20/2011,Monthly,QR,33,False,,103.227.181.235,4.12e-05,0.0,0.0,0.7934567332267761,-0.335850662959936,-0.2090397859759599,-0.1489649172077657,-0.2312851220478872
2354,Carly,Buck,02-01-1969,Female,12709.22,17,10/13/2011,Monthly,GH,17,False,,57.138.14.42,3.33e-05,0.0,0.0,0.7319000959396362,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2355,Donna,Watson,04-02-1958,Female,9264.01,32,12-12-2008,Monthly,QR,32,False,,59.163.165.225,3.33e-05,0.0,0.0,0.8897697329521179,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2356,Aaron,Jones,05-07-1986,Male,1503.04,11,02-11-2012,Monthly,OP,11,False,,86.79.186.173,6.8e-05,0.0,0.0,0.3171181082725525,-0.2861268778555529,-0.2090397859759599,-0.1489649172077657,-0.21471052701309282
2357,Robert,Miller,7/22/1983,Male,16197.65,18,10-09-2008,Monthly,OP,18,False,,143.27.171.65,0.00023245,0.0,0.0,0.8255032300949097,0.0189879154435441,-0.2090397859759599,-0.1489649172077657,-0.11300559591339383
2358,Courtney,Irwin,6/15/1961,Female,1082.02,35,09-07-2012,Monthly,GH,35,False,,54.246.116.193,5.19e-05,0.0,0.0,0.9205649495124816,-0.3159982562204995,-0.2090397859759599,-0.1489649172077657,-0.22466765313474168
2359,James,Miller,1/29/1985,Male,18178.76,1,10/28/2010,Monthly,IJ,1,False,,192.80.103.91,3.33e-05,0.0,0.0,0.8522093892097473,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2360,Alexandra,Weaver,03-09-1961,Female,6091.11,1,2/23/2009,Monthly,EF,1,False,,73.235.27.156,3.33e-05,0.0,0.0,0.801257312297821,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2361,Terry,Walters,04-02-1981,Male,2304.38,1,9/29/2011,Monthly,OP,1,False,,173.102.187.142,0.000125187,0.0,0.0,0.6744080781936646,-0.1800241129762859,-0.2090397859759599,-0.1489649172077657,-0.17934293872000384
2362,Tiffany,Howell,3/24/1999,Female,1988.57,74,01-03-2008,Monthly,IJ,74,False,,76.229.73.201,8.76e-05,0.0,0.0,0.8944939374923706,-0.2497617215851831,-0.2090397859759599,-0.1489649172077657,-0.2025888082563029
2363,Rebecca,Bradley,04-02-1948,Female,7885.63,41,8/18/2012,Monthly,YZ,41,False,,216.11.245.77,5.43e-05,0.0,0.0,0.7028037905693054,-0.3115453799424951,-0.2090397859759599,-0.1489649172077657,-0.2231833610420736
2364,Aaron,Young,10-07-1978,Male,1786.76,1,2/27/2008,Monthly,IJ,1,False,,194.197.178.219,0.000311084,0.890263815,0.0,0.9443362951278688,0.1648826959621285,4.579650742585939,-0.1489649172077657,1.5318561737801006
2365,Tracy,Rodriguez,5/13/1975,Female,10654.34,42,10/22/2010,Monthly,UV,42,False,,215.242.95.10,8.04e-05,0.0,0.0,0.8730617761611938,-0.2631203504191965,-0.2090397859759599,-0.1489649172077657,-0.20704168453430738
2366,Marilyn,Allen,05-12-1993,Female,9226.46,69,04-06-2008,Monthly,ST,5,False,,9.179.136.22,7.43e-05,0.0,0.0,0.5908787250518799,-0.2744380776257912,-0.2090397859759599,-0.1489649172077657,-0.21081426026983893
2367,Drew,Taylor,6/29/1951,Male,12945.92,43,03-09-2008,Monthly,YZ,72,False,,196.99.23.73,5.79e-05,0.0,0.0,0.8795307278633118,-0.3048660655254884,-0.2090397859759599,-0.1489649172077657,-0.22095692290307134
2368,Dominique,Gilbert,08-08-1993,Female,12781.04,22,2/21/2010,Monthly,OP,22,False,,211.252.7.104,3.33e-05,0.0,0.0,0.8119863867759705,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2369,Tyler,Singleton,04-11-1984,Male,14895.01,76,03-01-2011,Monthly,GH,76,False,,120.118.206.227,0.000148863,0.0,0.0,0.7598370909690857,-0.1360964884937719,-0.2090397859759599,-0.1489649172077657,-0.16470039722583252
2370,Wayne,Perez,12/19/1939,Male,3397.01,73,09-01-2012,Monthly,ST,73,False,,110.104.171.103,0.000126585,0.0,0.0,0.8000569939613342,-0.1774303125443483,-0.2090397859759599,-0.1489649172077657,-0.17847833857602466
2371,Yvette,Bond,08-03-1977,Female,2413.71,62,3/29/2008,Monthly,ST,62,False,,113.168.40.48,0.000160141,0.0,0.0,0.9423412680625916,-0.1151716807173826,-0.2090397859759599,-0.1489649172077657,-0.15772546130036938
2372,Joshua,Wood,9/19/1975,Male,10150.92,74,4/23/2009,Monthly,EF,74,False,,186.136.201.137,4.35e-05,0.0,0.0,0.963612735271454,-0.3315833231935151,-0.2090397859759599,-0.1489649172077657,-0.22986267545908023
2373,Dana,Nixon,11-10-1975,Female,4614.75,70,3/19/2012,Monthly,UV,70,False,,37.223.103.174,5.61e-05,0.0,0.0,0.8913230299949646,-0.3082057227339917,-0.2090397859759599,-0.1489649172077657,-0.22207014197257247
2374,Catherine,Rice,3/18/1970,Female,12174.99,51,5/21/2009,Monthly,QR,51,False,,197.227.138.56,5.56e-05,0.0,0.0,0.8648315668106079,-0.3091334052919093,-0.2090397859759599,-0.1489649172077657,-0.2223793694918783
2375,Christopher,Henderson,2/29/1972,Male,7324.72,73,3/16/2008,Monthly,UV,65,False,,132.215.11.81,8.05e-05,0.0,0.0,0.6712492108345032,-0.262934813907613,-0.2090397859759599,-0.1489649172077657,-0.20697983903044617
2376,Nicholas,Joseph,8/23/1997,Male,8250.6,40,03-01-2011,Monthly,OP,40,False,,161.202.91.19,9.19e-05,0.0,0.0,0.7440474033355713,-0.2417836515870918,-0.2090397859759599,-0.1489649172077657,-0.19992945159027245
2377,Evan,Martinez,5/14/1961,Male,19321.49,2,02-08-2011,Monthly,YZ,2,False,,239.183.23.235,6.18e-05,0.908893259,0.0,0.7044328451156616,-0.2976301415737311,4.679857715543921,-0.1489649172077657,1.4110875522541413
2378,Richard,Lopez,1/28/1998,Male,5568.69,61,10/26/2010,Monthly,CD,61,False,,62.28.151.231,7.08e-05,0.0,0.0,0.8451439738273621,-0.2809318555312144,-0.2090397859759599,-0.1489649172077657,-0.21297885290498
2379,Robert,Harrison,9/23/1989,Male,13639.09,30,2/26/2009,Monthly,GH,30,False,,235.253.140.176,3.33e-05,0.894736842,0.0,0.8162330985069275,-0.350508047375034,4.6037109612177645,-0.1489649172077657,1.3680793322116547
2380,Amanda,Scott,8/27/1962,Female,6573.53,32,10/21/2011,Monthly,WX,32,False,,120.203.167.199,0.000192763,0.0,0.0,0.5653626322746277,-0.054645959908607,-0.2090397859759599,-0.1489649172077657,-0.13755022103077752
2381,Corey,Coleman,8/24/1981,Male,16010.99,1,03-05-2008,Monthly,CD,1,False,,89.175.12.3,5.04e-05,0.0,0.0,0.8847556114196777,-0.3187813038942523,-0.2090397859759599,-0.1489649172077657,-0.22559533569265933
2382,Jeff,White,04-04-1979,Male,14143.74,16,12-09-2008,Monthly,KL,16,False,,215.215.9.247,5.36e-05,0.0,0.0,0.8104259967803955,-0.3128441355235797,-0.2090397859759599,-0.1489649172077657,-0.2236162795691018
2383,John,Williams,03-08-1949,Male,14418.03,60,5/16/2011,Monthly,UV,60,False,,233.118.98.202,0.000139897,0.0,0.0,0.895366907119751,-0.1527316921223502,-0.2090397859759599,-0.1489649172077657,-0.1702454651020253
2384,Nathan,Snyder,3/25/1967,Male,4641.58,22,07-12-2011,Transaction,UV,22,False,,152.198.168.92,6.99e-05,0.0,0.0,0.7841684222221375,-0.282601684135466,-0.2090397859759599,-0.1489649172077657,-0.21353546243973054
2385,Roger,Tucker,7/25/1979,Male,5625.96,62,12/28/2011,Monthly,QR,62,False,,198.235.134.57,3.96e-05,0.0,0.0,0.8667243123054504,-0.3388192471452724,-0.2090397859759599,-0.1489649172077657,-0.232274650109666
2386,Catherine,Lam,4/23/1952,Female,13810.43,34,3/14/2008,Monthly,OP,34,False,,149.4.140.191,3.33e-05,0.0,0.0,0.5707807540893555,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2387,Joshua,Walter,05-08-1990,Male,11742.88,43,6/13/2012,Monthly,YZ,43,False,,254.254.38.44,0.000440384,0.0,0.0,0.6166689991950989,0.4047814054396186,-0.2090397859759599,-0.1489649172077657,0.015592234085297668
2388,Rachel,Turner,05-10-1996,Female,2530.49,68,8/28/2008,Monthly,KL,61,False,,42.233.205.209,0.000161417,0.0,0.0,0.9694029688835144,-0.1128042348295769,-0.2090397859759599,-0.1489649172077657,-0.15693631267110084
2389,Crystal,Lyons,09-05-1985,Female,18258.13,40,05-01-2009,Monthly,WX,40,False,,214.154.62.117,0.000427507,0.0,0.0,0.6978017687797546,0.3808898688430089,-0.2090397859759599,-0.1489649172077657,0.0076283885530944355
2390,Robert,Leach,11-02-1984,Male,4718.11,27,7/22/2008,Monthly,YZ,70,False,,37.248.101.49,4.9e-05,0.0,0.0,0.5335322618484497,-0.3213788150564216,-0.2090397859759599,-0.1489649172077657,-0.22646117274671573
2391,Maria,Forbes,3/31/1961,Female,14881.36,16,8/13/2010,Monthly,AB,16,False,,83.47.118.228,4.31e-05,0.0,0.0,0.6211783289909363,-0.3323254692398492,-0.2090397859759599,-0.1489649172077657,-0.23011005747452493
2392,Anthony,Ross,01-04-1962,Male,3453.61,64,10/24/2010,Monthly,WX,64,False,,60.200.115.1,4.83e-05,0.0,0.0,0.8665491342544556,-0.3226775706375062,-0.2090397859759599,-0.1489649172077657,-0.22689409127374394
2393,Dorothy,Taylor,03-05-1966,Female,15996.66,6,11/16/2010,Monthly,KL,6,False,,141.44.12.115,5e-05,0.0,0.0,0.9070934653282166,-0.3195234499405864,-0.2090397859759599,-0.1489649172077657,-0.22584271770810402
2394,Jessica,White,06-01-1989,Female,11368.58,55,11-10-2011,Transaction,IJ,55,False,,104.37.144.103,4.8e-05,0.0,0.0,0.6656152009963989,-0.3232341801722567,-0.2090397859759599,-0.1489649172077657,-0.22707962778532742
2395,Angela,Lewis,4/24/1947,Female,11886.07,4,1/15/2008,Monthly,UV,4,False,,16.215.46.16,5.61e-05,0.0,0.0,0.5746580958366394,-0.3082057227339917,-0.2090397859759599,-0.1489649172077657,-0.22207014197257247
2396,Amber,Edwards,2/14/1988,Female,18046.48,18,7/25/2010,Monthly,GH,18,False,,78.107.98.211,0.000103197,0.0,0.0,0.8491740226745605,-0.2208235918735017,-0.2090397859759599,-0.1489649172077657,-0.19294276501907578
2397,Alexandra,Crosby,11/15/1971,Female,11969.65,63,5/19/2010,Monthly,KL,63,False,,245.52.173.68,0.000118239,0.0,0.0,0.9034937024116516,-0.1929151898011088,-0.2090397859759599,-0.1489649172077657,-0.18363996432827814
2398,Brian,Zimmerman,10-07-1965,Male,19316.38,36,1/21/2011,Monthly,KL,36,False,,5.63.170.98,5.11e-05,0.0,0.0,0.8623238205909729,-0.3174825483131677,-0.2090397859759599,-0.1489649172077657,-0.22516241716563112
2399,Nina,Warner,3/18/1970,Female,7149.98,10,05-11-2008,Monthly,YZ,10,False,,96.62.26.208,4.43e-05,0.0,0.0,0.5900736451148987,-0.330099031100847,-0.2090397859759599,-0.1489649172077657,-0.22936791142819088
2400,Julie,Moore,1/22/1945,Female,6341.07,1,12/19/2009,Monthly,QR,1,False,,139.23.215.90,3.33e-05,0.0,0.0,0.7597576379776001,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2401,Stephen,Lucero,10-01-1995,Male,5926.83,45,05-08-2010,Monthly,UV,45,False,,142.85.11.3,4.18e-05,0.0,0.0,0.6684136986732483,-0.3347374438904349,-0.2090397859759599,-0.1489649172077657,-0.23091404902472015
2402,Stephanie,Park,01-06-1943,Female,17585.56,16,07-04-2011,Monthly,EF,16,False,,75.249.210.221,4.33e-05,0.0,0.0,0.7805319428443909,-0.3319543962166821,-0.2090397859759599,-0.1489649172077657,-0.2299863664668026
2403,Douglas,Smith,04-06-1987,Male,12383.56,6,3/19/2008,Monthly,QR,38,False,,3.180.166.153,7.07e-05,0.0,0.0,0.6858680844306946,-0.2811173920427979,-0.2090397859759599,-0.1489649172077657,-0.21304069840884118
2404,Patrick,Miller,03-11-1948,Male,10799.04,65,3/25/2008,Monthly,ST,65,False,,91.106.31.123,4.43e-05,0.0,0.0,0.589241087436676,-0.330099031100847,-0.2090397859759599,-0.1489649172077657,-0.22936791142819088
2405,Alexander,Salinas,4/28/1978,Male,2930.74,74,07-02-2011,Monthly,ST,74,False,,180.218.103.15,4.12e-05,0.0,0.0,0.9467522501945496,-0.335850662959936,-0.2090397859759599,-0.1489649172077657,-0.2312851220478872
2406,Seth,Williams,2/23/1951,Male,13392.48,51,12/21/2011,Monthly,AB,51,False,,219.42.41.111,8.83e-05,0.0,0.0,0.9119566082954408,-0.2484629660040985,-0.2090397859759599,-0.1489649172077657,-0.2021558897292747
2407,Teresa,Barnes,1/16/1979,Female,3273.14,38,12/24/2011,Monthly,IJ,38,False,,83.133.179.221,5.9e-05,0.0,0.0,0.595766007900238,-0.3028251638980697,-0.2090397859759599,-0.1489649172077657,-0.22027662236059842
2408,Chelsea,Allen,9/29/1963,Female,1909.22,49,6/27/2010,Monthly,UV,49,False,,43.172.38.53,4.11e-05,0.0,0.0,0.9410613775253296,-0.3360361994715196,-0.2090397859759599,-0.1489649172077657,-0.2313469675517484
2409,Jonathan,Carroll,11/29/1997,Male,10833.09,61,06-03-2008,Monthly,UV,61,False,,123.156.53.69,3.76e-05,0.0,0.0,0.6287844181060791,-0.3425299773769427,-0.2090397859759599,-0.1489649172077657,-0.23351156018688946
2410,Kenneth,Harris,5/18/1980,Male,18903.63,61,1/21/2012,Monthly,ST,61,False,,236.88.185.52,6.99e-05,0.0,0.0,0.7005484104156494,-0.282601684135466,-0.2090397859759599,-0.1489649172077657,-0.21353546243973054
2411,Debra,Kelley,8/22/1950,Female,71.33,41,10/28/2009,Monthly,WX,41,False,,252.236.26.73,5.88e-05,0.0,0.0,0.846454918384552,-0.3031962369212367,-0.2090397859759599,-0.1489649172077657,-0.22040031336832078
2412,Taylor,Park,1/29/1991,Male,299.89,27,02-09-2012,Monthly,AB,27,False,,3.195.184.167,9.72e-05,0.0,0.0,0.6825988292694092,-0.2319502164731653,-0.2090397859759599,-0.1489649172077657,-0.1966516398856303
2413,William,Walton,05-05-1950,Male,11631.9,42,1/30/2009,Monthly,EF,42,False,,37.181.252.76,0.000162097,0.0,0.0,1.0163946151733398,-0.111542586550809,-0.2090397859759599,-0.1489649172077657,-0.15651576324484487
2414,Paula,Ramirez,8/21/1941,Female,14691.26,24,4/24/2012,Monthly,OP,24,False,,123.217.202.252,3.33e-05,0.0,0.0,0.8380064368247986,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2415,Claudia,Fuentes,03-09-2002,Female,3633.21,54,04-01-2010,Monthly,WX,54,False,,79.123.127.36,0.000639613,0.0,0.0,0.9190399050712584,0.7744239421023479,-0.2090397859759599,-0.1489649172077657,0.13880641297287408
2416,Alexis,Jones,6/21/1972,Female,16043.29,57,11-08-2009,Monthly,YZ,57,False,,88.91.222.229,0.000441506,0.0,0.0,0.8731343150138855,0.4068631250995857,-0.2090397859759599,-0.1489649172077657,0.01628614063862004
2417,Adrian,Barry,10/23/1963,Male,18365.22,21,08-07-2008,Monthly,IJ,21,False,,196.18.81.211,3.33e-05,0.0,0.0,0.8896532654762268,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2418,Jason,Lang,12-12-1940,Male,18399.74,46,2/13/2008,Monthly,AB,68,False,,254.129.118.124,0.000106221,0.0,0.0,1.1557536125183103,-0.2152129677632161,-0.2090397859759599,-0.1489649172077657,-0.19107255698231393
2419,Mary,Martinez,2/23/1987,Female,4660.02,38,12-04-2011,Monthly,ST,38,False,,123.138.113.56,3.33e-05,0.0,0.0,1.0100059509277344,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2420,Alexander,Gonzalez,4/14/1956,Male,11373.21,1,12-04-2011,Monthly,QR,1,False,,193.196.47.207,3.33e-05,0.0,0.0,0.8211967945098877,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2421,Jesse,Taylor,11-07-1978,Male,20880.93,1,12-08-2009,Monthly,IJ,1,False,,174.163.252.214,9.8e-05,0.0,0.0,0.7464684844017029,-0.2304659243804972,-0.2090397859759599,-0.1489649172077657,-0.19615687585474095
2422,Joe,Sanchez,05-05-1961,Male,19134.46,74,4/28/2010,Monthly,UV,74,False,,58.130.69.147,3.33e-05,0.0,0.0,0.8376851677894592,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2423,Julie,Brown,11/17/1982,Female,20020.83,57,01-06-2011,Monthly,GH,57,False,,156.136.253.31,0.000251843,0.0,0.0,0.8643344640731812,0.054969011134936,-0.2090397859759599,-0.1489649172077657,-0.10101189734959654
2424,Tracy,Zimmerman,2/24/1954,Female,6252.89,50,11-12-2008,Monthly,KL,74,False,,193.114.27.159,3.33e-05,0.0,0.0,0.5739471912384033,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2425,Matthew,Wade,5/19/1963,Male,760.37,67,11-11-2010,Monthly,OP,67,False,,171.207.210.5,3.33e-05,0.0,0.0,0.9737905859947203,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2426,Jennifer,Bond,7/27/1971,Female,6609.67,5,02-08-2011,Monthly,KL,5,False,,109.113.188.173,0.000787433,0.0,4.0,0.92553448677063,1.048684013525106,-0.2090397859759599,7.217432087571859,2.685692105040335
2427,Sara,Mcclure,10/17/1999,Female,18808.0,52,07-01-2008,Monthly,ST,52,False,,168.81.89.28,3.33e-05,0.0,0.0,0.9054743051528932,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2428,Bryan,Hendricks,04-07-1991,Male,2023.74,41,7/24/2010,Monthly,AB,41,True,7.0,90.109.205.69,0.000377758,1.0,0.0,1.015398383140564,0.288587309695324,5.169916932108667,-0.1489649172077657,1.7698464415320752
2429,Courtney,Mendoza,8/24/1971,Female,2134.21,23,6/18/2008,Monthly,IJ,36,False,,208.51.133.104,3.33e-05,0.0,0.0,0.8903568387031555,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2430,Patricia,Taylor,6/29/1966,Female,2691.45,62,03-10-2008,Monthly,EF,53,True,2.0,124.178.65.133,0.000512296,1.0,0.0,0.6693118214607239,0.5382044216495588,5.169916932108667,-0.1489649172077657,1.85305214551682
2431,Nicole,Watts,9/21/1979,Female,4828.92,46,10/19/2012,Monthly,CD,46,False,,30.162.89.141,6.17e-05,0.0,0.0,0.3791397213935852,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
2432,Jimmy,Richard,06-11-1970,Male,5208.2,40,11/17/2008,Monthly,CD,40,False,,77.205.217.13,3.33e-05,0.0,0.0,0.8496249318122864,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2433,Trevor,Harris,7/26/1994,Male,8424.94,46,08-04-2012,Monthly,ST,46,False,,202.230.93.198,3.33e-05,0.884651737,0.0,0.8447986841201782,-0.350508047375034,4.549463617925425,-0.1489649172077657,1.3499968844475416
2434,Michael,Miranda,11/17/1988,Male,18852.95,32,06-01-2010,Monthly,EF,32,False,,216.56.64.173,3.33e-05,0.0,0.0,0.804781436920166,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2435,Victoria,Moran,03-03-1986,Female,18775.28,15,6/20/2012,Monthly,UV,15,False,,251.22.122.73,3.33e-05,0.888888889,0.0,0.9028692245483398,-0.350508047375034,4.572255075141371,-0.1489649172077657,1.3575940368528567
2436,Lisa,Miller,11-06-1987,Female,18544.56,59,9/29/2011,Monthly,CD,59,False,,226.215.80.236,3.33e-05,0.0,4.0,1.0585451126098633,-0.350508047375034,-0.2090397859759599,7.217432087571859,2.219294751406955
2437,Mark,Ramos,2/21/1986,Male,11119.09,35,8/15/2010,Monthly,UV,35,False,,144.245.218.180,6.17e-05,0.0,0.0,0.904857873916626,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
2438,Nicholas,Garcia,8/18/1970,Male,19617.39,48,1/17/2010,Monthly,AB,48,False,,88.172.98.120,0.000474108,0.0,0.0,0.4829443395137787,0.4673517386060446,-0.2090397859759599,-0.1489649172077657,0.036449011807439674
2439,Aaron,Rodriguez,6/29/1973,Male,5588.68,36,06-03-2012,Monthly,CD,36,False,,194.143.79.151,0.000251843,0.0,0.0,0.8896320462226868,0.054969011134936,-0.2090397859759599,-0.1489649172077657,-0.10101189734959654
2440,Edward,Fitzgerald,2/27/2002,Male,13810.26,74,10-04-2010,Monthly,GH,74,False,,203.36.61.64,0.000126373,0.0,0.0,0.8738514184951782,-0.1778236499489053,-0.2090397859759599,-0.1489649172077657,-0.1786094510442103
2441,Alexander,Kim,8/22/1968,Male,20867.54,48,1/27/2008,Monthly,QR,48,True,3.0,141.228.135.69,0.000760447,1.0,0.0,0.6105061769485474,0.9986151305091772,5.169916932108667,-0.1489649172077657,2.0065223818033595
2442,Timothy,Simmons,6/23/1958,Male,2620.66,17,01-07-2011,Monthly,YZ,17,False,,164.135.163.133,3.33e-05,0.0,0.0,1.0161179304122925,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2443,Lawrence,Garza,11/13/1985,Male,6816.54,17,03-02-2009,Monthly,YZ,17,False,,207.180.112.65,8.05e-05,0.0,0.0,0.9057319164276124,-0.262934813907613,-0.2090397859759599,-0.1489649172077657,-0.20697983903044617
2444,Dave,Taylor,3/30/1951,Male,2826.69,2,06-10-2009,Monthly,QR,2,False,,180.26.161.185,9.66e-05,0.0,0.0,0.8838968276977539,-0.2330634355426664,-0.2090397859759599,-0.1489649172077657,-0.19702271290879733
2445,Dalton,Hoover,12/13/1961,Male,11037.83,1,12/19/2010,Monthly,ST,1,False,,0.137.248.8,3.33e-05,0.0,0.0,0.7004443407058716,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2446,Diana,Campbell,2/16/1999,Female,9700.16,61,1/15/2012,Monthly,CD,61,False,,216.127.121.154,3.33e-05,0.0,0.0,1.0553200244903564,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2447,Dawn,Duran,03-07-1993,Female,19780.08,64,11/13/2009,Transaction,KL,64,False,,167.136.0.103,9.52e-05,0.0,0.0,0.9517454504966736,-0.2356609467048357,-0.2090397859759599,-0.1489649172077657,-0.19788854996285377
2448,Michelle,Schmidt,01-04-2002,Female,4936.26,4,7/16/2011,Monthly,ST,4,False,,66.188.225.222,3.33e-05,0.0,0.0,0.8338510394096375,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2449,David,Clark,8/17/1967,Male,13123.84,68,02-02-2008,Monthly,ST,68,False,,33.7.11.191,6.17e-05,0.0,0.0,0.8211778998374939,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
2450,Kimberly,Beasley,03-03-1948,Female,15661.41,72,4/13/2012,Monthly,AB,72,False,,81.15.36.123,0.000178289,0.0,0.0,0.8804843425750732,-0.0815005145952056,-0.2090397859759599,-0.1489649172077657,-0.14650173925964374
2451,Billy,Sanchez,11/16/1980,Male,10577.82,30,09-02-2008,Monthly,AB,1,False,,6.211.71.239,6.17e-05,0.0,0.0,0.9774041175842284,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
2452,Jennifer,Todd,4/21/1952,Female,6314.48,7,7/30/2010,Monthly,IJ,7,False,,225.70.100.186,3.33e-05,0.0,0.0,0.8764752149581909,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2453,William,Ford,2/27/1951,Male,11641.66,54,3/25/2011,Monthly,CD,54,False,,35.183.107.205,6.17e-05,0.0,0.0,0.9225371479988098,-0.2978156780853147,-0.2090397859759599,-0.1489649172077657,-0.21860679375634676
2454,Omar,Finley,09-12-1959,Male,1957.28,24,10/18/2012,Monthly,UV,24,True,7.0,90.109.205.69,0.000377758,1.0,0.0,0.2705298960208893,0.288587309695324,5.169916932108667,-0.1489649172077657,1.7698464415320752
2455,Anne,Smith,11-12-1991,Female,15522.51,60,11-09-2010,Monthly,AB,60,False,,89.78.86.134,3.33e-05,0.0,0.0,0.8133519887924194,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2456,Omar,Floyd,11/30/1981,Male,12279.97,72,03-11-2008,Monthly,IJ,72,False,,227.95.112.217,3.33e-05,0.0,0.0,0.8391860127449036,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2457,Thomas,Parker,09-09-1971,Male,1760.04,28,11-01-2008,Monthly,IJ,28,True,7.0,90.109.205.69,0.000377758,1.0,0.0,0.6640772819519043,0.288587309695324,5.169916932108667,-0.1489649172077657,1.7698464415320752
2458,Michelle,Dyer,6/22/1961,Female,11740.97,62,05-11-2008,Monthly,QR,62,False,,254.237.16.254,3.33e-05,0.0,0.0,0.4013897776603699,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2459,Julia,Williams,1/26/1956,Female,18038.46,50,07-08-2008,Monthly,EF,50,False,,106.116.174.158,0.000222222,0.0,2.0,0.4008636772632599,1.1241038781815364e-05,-0.2090397859759599,3.5342335851820468,1.108401680081623
2460,Steven,Wright,06-02-1984,Male,17914.26,75,02-10-2008,Monthly,UV,75,False,,35.135.16.230,3.33e-05,0.0,0.0,0.9526730179786682,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2461,Danielle,Hendricks,10/18/1976,Female,5641.37,57,4/16/2012,Monthly,WX,57,True,10.0,52.9.255.1,0.000341334,1.0,0.0,0.5443072319030762,0.221007490716143,5.169916932108667,-0.1489649172077657,1.7473198352056813
2462,Nicholas,Thompson,7/25/1999,Male,16389.71,1,7/25/2012,Monthly,UV,1,False,,138.92.60.142,3.33e-05,0.888523317,0.0,0.8853009939193726,-0.350508047375034,4.570288679176027,-0.1489649172077657,1.3569385715310756
2463,Marissa,Schmidt,01-02-1978,Female,8882.55,5,12-04-2008,Monthly,EF,5,True,7.0,253.195.118.207,0.000382051,0.880408778,0.0,0.9500628113746644,0.2965523921376045,4.5266409251078175,-0.1489649172077657,1.5580761333458852
2464,Tiffany,Kelly,10/30/1942,Female,13082.24,10,12-04-2011,Monthly,OP,10,False,,103.206.244.209,3.33e-05,0.0,0.0,0.9286404252052308,-0.350508047375034,-0.2090397859759599,-0.1489649172077657,-0.23617091685291988
2465,Justin,Blevins,1/13/1958,Male,7040.13,47,12-04-2011,Monthly,QR,47,False,,29.173.134.214,0.000116109,0.0,0.0,0.8775200247764587,-0.1968671174978377,-0.2090397859759599,-0.1489649172077657,-0.18495727356052108
